-93.1824,30.2298,0.12,28.900763,13.774475,-8.92056,-15.72941,-9.071694,-15.276134
-93.1818,30.2298,0.1,0.31695,14.989923,-9.453795,-16.650106,-8.863908,-16.240892
-93.1813,30.2298,0.09,17.936655,14.838574,-8.720423,-22.230142,-3.989945,-15.785434
-93.1808,30.2298,0.1,30.768082,13.91861,-11.671723,-20.732227,-6.663157,-16.041502
-93.186,30.2303,0.11,7.518235,10.427837,-13.634185,-20.596821,-13.210162,-20.881738
-93.1855,30.2303,0.04,15.238712,11.142226,-9.357554,-15.624075,-9.60679,-16.35654
-93.185,30.2303,0.14,23.04605,12.206385,-9.98144,-17.463456,-10.335202,-15.030617
-93.1844,30.2303,0.07,16.767599,12.783825,-9.420246,-15.521529,-8.087986,-14.616561
-93.1839,30.2303,0.06,23.995162,12.455332,-8.328452,-17.200329,-7.540841,-14.640921
-93.1834,30.2303,0.07,2.41429,-0.401816,-9.292573,-16.661726,-11.476002,-16.252763
-93.1829,30.2303,0.13,18.947606,17.299156,-9.743243,-15.661695,-8.335255,-17.044581
-93.1824,30.2303,0.12,10.280977,13.826537,-9.145666,-16.823664,-7.444161,-16.023435
-93.1818,30.2303,0.06,3.522549,13.573035,-10.521724,-16.881642,-8.799614,-17.42944
-93.1813,30.2303,0.14,23.189063,11.296391,-9.102168,-15.797756,-7.111555,-15.827457
-93.1808,30.2303,0.04,18.992538,14.529435,-13.182506,-19.465253,-10.375766,-20.605727
-93.186,30.2307,0.07,18.337158,9.236932,-7.225806,-14.212257,-8.303388,-15.774303
-93.1855,30.2307,0.08,12.919846,15.11597,-7.504231,-13.429792,-9.24978,-15.065354
-93.185,30.2307,0.01,16.23441,17.150679,-10.600909,-17.345831,-12.101087,-16.235109
-93.1844,30.2307,0.12,0.599074,-0.348429,-9.57969,-15.928667,-7.780828,-16.298763
-93.1839,30.2307,0.07,33.072571,17.786083,-10.717008,-16.517205,-10.127185,-16.106617
-93.1834,30.2307,0.1,3.126149,16.127943,-9.756918,-16.002584,-7.858028,-16.181869
-93.1829,30.2307,0.08,6.612904,6.864942,-11.923131,-19.426923,-9.742091,-17.4105
-93.1824,30.2307,0.09,11.062206,15.228218,-9.308797,-18.18021,-10.570384,-16.785424
-93.1818,30.2307,0.08,18.031845,14.190011,-10.200562,-17.48891,-9.258401,-17.150986
-93.1813,30.2307,0.08,71.235203,10.598192,-10.822049,-18.545987,-7.905856,-18.705911
-93.1808,30.2307,0.15,22.959078,13.425058,-11.683141,-19.929649,-11.873411,-20.543762
